dataset,N,seed,p_err,non_equivariance,reps,val_acc,val_aug_acc,training_time,epoch_time
nwpu,160,10,0,3,3,0.549999999965625,0.5312499999667969,1722.163372039795,28.702722867329914
nwpu,160,10,0,4,1,0.5812499999636719,0.5812499999636719,2016.5002756118774,33.60833792686462
nwpu,160,10,0,4,1,0.5812499999636719,0.5812499999636719,2016.5002756118774,33.60833792686462
nwpu,160,10,0,4,2,0.5562499999652344,0.5562499999652344,2224.151112794876,37.069185213247934
nwpu,160,10,0,4,2,0.5562499999652344,0.5562499999652344,2224.151112794876,37.069185213247934
nwpu,160,10,0,4,3,0.5562499999652344,0.5562499999652344,2275.4308869838715,37.923848116397856
nwpu,160,10,0,4,3,0.5562499999652344,0.5562499999652344,2275.4308869838715,37.923848116397856
nwpu,160,1,0,3,1,0.5624999999648437,0.5187499999675781,1528.4316046237946,25.473860077063243
nwpu,160,1,0,3,1,0.5624999999648437,0.5187499999675781,1528.4316046237946,25.473860077063243
nwpu,160,1,0,3,2,0.549999999965625,0.5187499999675781,1583.5876321792603,26.39312720298767
nwpu,160,1,0,3,2,0.549999999965625,0.5187499999675781,1583.5876321792603,26.39312720298767
nwpu,160,1,0,3,3,0.549999999965625,0.5187499999675781,1875.6861066818237,31.261435111363728
nwpu,160,1,0,3,3,0.549999999965625,0.5187499999675781,1875.6861066818237,31.261435111363728
nwpu,160,1,0,4,1,0.49999999996875,0.49999999996875,2028.9549908638,33.81591651439667
nwpu,160,1,0,4,1,0.49999999996875,0.49999999996875,2028.9549908638,33.81591651439667
nwpu,160,1,0,4,2,0.5562499999652344,0.5562499999652344,2313.9650077819824,38.56608346303304
nwpu,160,1,0,4,2,0.5562499999652344,0.5562499999652344,2313.9650077819824,38.56608346303304
nwpu,160,1,0,4,3,0.7124999999554688,0.7124999999554688,2169.493373632431,36.15822289387385
nwpu,160,1,0,4,3,0.7124999999554688,0.7124999999554688,2169.493373632431,36.15822289387385
nwpu,160,2,0,3,1,0.5312499999667969,0.549999999965625,1518.0439295768738,25.30073215961456
nwpu,160,2,0,3,1,0.5312499999667969,0.549999999965625,1518.0439295768738,25.30073215961456
nwpu,160,2,0,3,2,0.5562499999652344,0.5312499999667969,1415.5076146125793,23.591793576876324
nwpu,160,2,0,3,2,0.5562499999652344,0.5312499999667969,1415.5076146125793,23.591793576876324
nwpu,160,2,0,3,3,0.5062499999683594,0.5249999999671875,1496.8904852867126,24.948174754778545
nwpu,160,2,0,3,3,0.5062499999683594,0.5249999999671875,1496.8904852867126,24.948174754778545
nwpu,160,2,0,4,1,0.49999999996875,0.49999999996875,2069.3827950954437,34.48971325159073
nwpu,160,2,0,4,1,0.49999999996875,0.49999999996875,2069.3827950954437,34.48971325159073
nwpu,160,2,0,4,2,0.5624999999648437,0.5624999999648437,2410.453838825226,40.1742306470871
nwpu,160,2,0,4,2,0.5624999999648437,0.5624999999648437,2410.453838825226,40.1742306470871
nwpu,160,2,0,4,3,0.69999999995625,0.69999999995625,2083.2955555915833,34.72159259319305
nwpu,160,2,0,4,3,0.69999999995625,0.69999999995625,2083.2955555915833,34.72159259319305
nwpu,160,3,0,3,1,0.5687499999644531,0.5562499999652344,3495.500681400299,58.25834469000498
nwpu,160,3,0,3,1,0.5687499999644531,0.5562499999652344,3495.500681400299,58.25834469000498
nwpu,160,3,0,3,2,0.5437499999660156,0.5374999999664062,3119.8825080394745,51.99804180065791
nwpu,160,3,0,3,2,0.5437499999660156,0.5374999999664062,3119.8825080394745,51.99804180065791
nwpu,160,3,0,3,3,0.49999999996875,0.45624999997148435,3196.692972421646,53.278216207027434
nwpu,160,3,0,3,3,0.49999999996875,0.45624999997148435,3196.692972421646,53.278216207027434
nwpu,160,3,0,4,1,0.5562499999652344,0.5562499999652344,4638.653251647949,77.31088752746582
nwpu,160,3,0,4,1,0.5562499999652344,0.5562499999652344,4638.653251647949,77.31088752746582
nwpu,160,3,0,4,2,0.5562499999652344,0.5562499999652344,4843.2797639369965,80.72132939894995
nwpu,160,3,0,4,2,0.5562499999652344,0.5562499999652344,4843.2797639369965,80.72132939894995
nwpu,160,3,0,4,3,0.5562499999652344,0.5562499999652344,5725.796247243881,95.42993745406469
nwpu,160,3,0,4,3,0.5562499999652344,0.5562499999652344,5725.796247243881,95.42993745406469
nwpu,160,4,0,3,1,0.49999999996875,0.4749999999703125,3595.3601534366608,59.92266922394435
nwpu,160,4,0,3,1,0.49999999996875,0.4749999999703125,3595.3601534366608,59.92266922394435
nwpu,160,4,0,3,2,0.5437499999660156,0.5124999999679687,3482.8237669467926,58.047062782446545
nwpu,160,4,0,3,2,0.5437499999660156,0.5124999999679687,3482.8237669467926,58.047062782446545
nwpu,160,4,0,3,3,0.4749999999703125,0.4937499999691406,3228.88955450058,53.814825908342996
nwpu,160,4,0,3,3,0.4749999999703125,0.4937499999691406,3228.88955450058,53.814825908342996
nwpu,160,4,0,4,1,0.5187499999675781,0.5187499999675781,4613.457515001297,76.89095858335494
nwpu,160,4,0,4,1,0.5187499999675781,0.5187499999675781,4613.457515001297,76.89095858335494
nwpu,160,4,0,4,2,0.5437499999660156,0.5437499999660156,4872.936278343201,81.21560463905334
nwpu,160,4,0,4,2,0.5437499999660156,0.5437499999660156,4872.936278343201,81.21560463905334
nwpu,160,4,0,4,3,0.6062499999621094,0.6062499999621094,5227.309027433395,87.12181712388993
nwpu,160,4,0,4,3,0.6062499999621094,0.6062499999621094,5227.309027433395,87.12181712388993
nwpu,160,5,0,3,1,0.4687499999707031,0.43124999997304686,1707.2842943668365,28.454738239447277
nwpu,160,5,0,3,1,0.4687499999707031,0.43124999997304686,1707.2842943668365,28.454738239447277
nwpu,160,5,0,3,2,0.6124999999617187,0.5749999999640625,1600.653889656067,26.677564827601113
nwpu,160,5,0,3,2,0.6124999999617187,0.5749999999640625,1600.653889656067,26.677564827601113
nwpu,160,5,0,3,3,0.5437499999660156,0.5562499999652344,1613.946373462677,26.89910622437795
nwpu,160,5,0,3,3,0.5437499999660156,0.5562499999652344,1613.946373462677,26.89910622437795
nwpu,160,5,0,4,1,0.49999999996875,0.49999999996875,2108.4229798316956,35.140382997194926
nwpu,160,5,0,4,1,0.49999999996875,0.49999999996875,2108.4229798316956,35.140382997194926
nwpu,160,5,0,4,2,0.6249999999609375,0.6249999999609375,2401.6507251262665,40.02751208543778
nwpu,160,5,0,4,2,0.6249999999609375,0.6249999999609375,2401.6507251262665,40.02751208543778
nwpu,160,5,0,4,3,0.5812499999636719,0.5812499999636719,2545.26903963089,42.42115066051483
nwpu,160,5,0,4,3,0.5812499999636719,0.5812499999636719,2545.26903963089,42.42115066051483
nwpu,160,6,0,3,1,0.5187499999675781,0.45624999997148435,1765.3625252246857,29.42270875374476
nwpu,160,6,0,3,1,0.5187499999675781,0.45624999997148435,1765.3625252246857,29.42270875374476
nwpu,160,6,0,3,2,0.4687499999707031,0.43124999997304686,1816.6020562648773,30.276700937747954
nwpu,160,6,0,3,2,0.4687499999707031,0.43124999997304686,1816.6020562648773,30.276700937747954
nwpu,160,6,0,3,3,0.5562499999652344,0.5187499999675781,1668.2907903194427,27.804846505324047
nwpu,160,6,0,3,3,0.5562499999652344,0.5187499999675781,1668.2907903194427,27.804846505324047
nwpu,160,6,0,4,1,0.5437499999660156,0.5437499999660156,2145.0640609264374,35.75106768210729
nwpu,160,6,0,4,1,0.5437499999660156,0.5437499999660156,2145.0640609264374,35.75106768210729
nwpu,160,6,0,4,2,0.549999999965625,0.549999999965625,2410.616328716278,40.176938811937966
nwpu,160,6,0,4,2,0.549999999965625,0.549999999965625,2410.616328716278,40.176938811937966
nwpu,160,6,0,4,3,0.7312499999542968,0.7312499999542968,2488.7134323120117,41.4785572052002
nwpu,160,6,0,4,3,0.7312499999542968,0.7312499999542968,2488.7134323120117,41.4785572052002
nwpu,160,7,0,3,1,0.5124999999679687,0.45624999997148435,1828.5763850212097,30.476273083686827
nwpu,160,7,0,3,1,0.5124999999679687,0.45624999997148435,1828.5763850212097,30.476273083686827
nwpu,160,7,0,3,2,0.5249999999671875,0.4937499999691406,1625.3503727912903,27.08917287985484
nwpu,160,7,0,3,2,0.5249999999671875,0.4937499999691406,1625.3503727912903,27.08917287985484
nwpu,160,7,0,3,3,0.4937499999691406,0.4437499999722656,1667.796832561493,27.79661387602488
nwpu,160,7,0,3,3,0.4937499999691406,0.4437499999722656,1667.796832561493,27.79661387602488
nwpu,160,7,0,4,1,0.5624999999648437,0.5624999999648437,2073.753713130951,34.56256188551585
nwpu,160,7,0,4,1,0.5624999999648437,0.5624999999648437,2073.753713130951,34.56256188551585
nwpu,160,7,0,4,2,0.549999999965625,0.549999999965625,2418.449052810669,40.30748421351115
nwpu,160,7,0,4,2,0.549999999965625,0.549999999965625,2418.449052810669,40.30748421351115
nwpu,160,7,0,4,3,0.5562499999652344,0.5562499999652344,2608.781210422516,43.479686840375265
nwpu,160,7,0,4,3,0.5562499999652344,0.5562499999652344,2608.781210422516,43.479686840375265
nwpu,160,8,0,3,1,0.4749999999703125,0.49999999996875,1578.0476353168488,26.30079392194748
nwpu,160,8,0,3,1,0.4749999999703125,0.49999999996875,1578.0476353168488,26.30079392194748
nwpu,160,8,0,3,2,0.5687499999644531,0.5624999999648437,1690.9118156433105,28.181863594055176
nwpu,160,8,0,3,2,0.5687499999644531,0.5624999999648437,1690.9118156433105,28.181863594055176
nwpu,160,8,0,3,3,0.5249999999671875,0.5124999999679687,1987.0426058769226,33.11737676461538
nwpu,160,8,0,3,3,0.5249999999671875,0.5124999999679687,1987.0426058769226,33.11737676461538
nwpu,160,8,0,4,1,0.5437499999660156,0.5437499999660156,1949.3798050880432,32.48966341813405
nwpu,160,8,0,4,1,0.5437499999660156,0.5437499999660156,1949.3798050880432,32.48966341813405
nwpu,160,8,0,4,2,0.6687499999582031,0.6687499999582031,2346.6588258743286,39.11098043123881
nwpu,160,8,0,4,2,0.6687499999582031,0.6687499999582031,2346.6588258743286,39.11098043123881
nwpu,160,8,0,4,3,0.5562499999652344,0.5562499999652344,2439.5130903720856,40.65855150620143
nwpu,160,8,0,4,3,0.5562499999652344,0.5562499999652344,2439.5130903720856,40.65855150620143
nwpu,160,9,0,3,1,0.5124999999679687,0.4749999999703125,1489.534273147583,24.825571219126385
nwpu,160,9,0,3,1,0.5124999999679687,0.4749999999703125,1489.534273147583,24.825571219126385
nwpu,160,9,0,3,2,0.5374999999664062,0.4937499999691406,1670.163765668869,27.83606276114782
nwpu,160,9,0,3,2,0.5374999999664062,0.4937499999691406,1670.163765668869,27.83606276114782
nwpu,160,9,0,3,3,0.5249999999671875,0.49999999996875,1771.514238357544,29.525237305959067
nwpu,160,9,0,3,3,0.5249999999671875,0.49999999996875,1771.514238357544,29.525237305959067
nwpu,160,9,0,4,1,0.5562499999652344,0.5562499999652344,2146.615635871887,35.77692726453145
nwpu,160,9,0,4,1,0.5562499999652344,0.5562499999652344,2146.615635871887,35.77692726453145
nwpu,160,9,0,4,2,0.5624999999648437,0.5624999999648437,2393.7393038272858,39.8956550637881
nwpu,160,9,0,4,2,0.5624999999648437,0.5624999999648437,2393.7393038272858,39.8956550637881
nwpu,160,9,0,4,3,0.718749999955078,0.718749999955078,2353.199225664139,39.21998709440231
nwpu,160,9,0,4,3,0.718749999955078,0.718749999955078,2353.199225664139,39.21998709440231
nwpu,20,10,0,3,1,0.449999999775,0.449999999775,216.25661706924438,3.604276951154073
nwpu,20,10,0,3,1,0.449999999775,0.449999999775,216.25661706924438,3.604276951154073
nwpu,20,10,0,3,2,0.3999999998,0.449999999775,217.76040172576904,3.6293400287628175
nwpu,20,10,0,3,2,0.3999999998,0.449999999775,217.76040172576904,3.6293400287628175
nwpu,20,10,0,3,3,0.5999999997,0.549999999725,192.13343214988708,3.2022238691647846
nwpu,20,10,0,3,3,0.5999999997,0.549999999725,192.13343214988708,3.2022238691647846
nwpu,20,10,0,4,1,0.34999999982499996,0.34999999982499996,303.53120851516724,5.058853475252787
nwpu,20,10,0,4,1,0.34999999982499996,0.34999999982499996,303.53120851516724,5.058853475252787
nwpu,20,10,0,4,2,0.3999999998,0.3999999998,308.87080788612366,5.147846798102061
nwpu,20,10,0,4,2,0.3999999998,0.3999999998,308.87080788612366,5.147846798102061
nwpu,20,10,0,4,3,0.34999999982499996,0.34999999982499996,270.79214215278625,4.513202369213104
nwpu,20,10,0,4,3,0.34999999982499996,0.34999999982499996,270.79214215278625,4.513202369213104
nwpu,20,1,0,3,1,0.49999999975,0.3999999998,243.0968463420868,4.0516141057014465
nwpu,20,1,0,3,1,0.49999999975,0.3999999998,243.0968463420868,4.0516141057014465
nwpu,20,1,0,3,2,0.3999999998,0.449999999775,239.93789935112,3.998964989185333
nwpu,20,1,0,3,2,0.3999999998,0.449999999775,239.93789935112,3.998964989185333
nwpu,20,1,0,3,3,0.5999999997,0.49999999975,243.6082148551941,4.060136914253235
nwpu,20,1,0,3,3,0.5999999997,0.49999999975,243.6082148551941,4.060136914253235
nwpu,20,1,0,4,1,0.34999999982499996,0.34999999982499996,311.51915073394775,5.191985845565796
nwpu,20,1,0,4,1,0.34999999982499996,0.34999999982499996,311.51915073394775,5.191985845565796
nwpu,20,1,0,4,2,0.3999999998,0.3999999998,326.4678900241852,5.4411315004030865
nwpu,20,1,0,4,2,0.3999999998,0.3999999998,326.4678900241852,5.4411315004030865
nwpu,20,1,0,4,3,0.449999999775,0.449999999775,325.49114322662354,5.424852387110392
nwpu,20,1,0,4,3,0.449999999775,0.449999999775,325.49114322662354,5.424852387110392
nwpu,20,2,0,3,1,0.449999999775,0.3999999998,183.15777134895325,3.052629522482554
nwpu,20,2,0,3,1,0.449999999775,0.3999999998,183.15777134895325,3.052629522482554
nwpu,20,2,0,3,2,0.449999999775,0.3999999998,191.21800255775452,3.1869667092959086
nwpu,20,2,0,3,2,0.449999999775,0.3999999998,191.21800255775452,3.1869667092959086
nwpu,20,2,0,3,3,0.649999999675,0.49999999975,180.0678689479828,3.0011311491330463
nwpu,20,2,0,3,3,0.649999999675,0.49999999975,180.0678689479828,3.0011311491330463
nwpu,20,2,0,4,1,0.3999999998,0.3999999998,252.23295998573303,4.203882666428884
nwpu,20,2,0,4,1,0.3999999998,0.3999999998,252.23295998573303,4.203882666428884
nwpu,20,2,0,4,2,0.3999999998,0.3999999998,266.1399245262146,4.435665408770244
nwpu,20,2,0,4,2,0.3999999998,0.3999999998,266.1399245262146,4.435665408770244
nwpu,20,2,0,4,3,0.49999999975,0.49999999975,331.27621960639954,5.521270326773325
nwpu,20,2,0,4,3,0.49999999975,0.49999999975,331.27621960639954,5.521270326773325
nwpu,20,3,0,3,1,0.549999999725,0.49999999975,308.8527240753174,5.1475454012552895
nwpu,20,3,0,3,1,0.549999999725,0.49999999975,308.8527240753174,5.1475454012552895
nwpu,20,3,0,3,2,0.449999999775,0.449999999775,433.6336762905121,7.227227938175202
nwpu,20,3,0,3,2,0.449999999775,0.449999999775,433.6336762905121,7.227227938175202
nwpu,20,3,0,3,3,0.649999999675,0.549999999725,347.48438143730164,5.791406357288361
nwpu,20,3,0,3,3,0.649999999675,0.549999999725,347.48438143730164,5.791406357288361
nwpu,20,3,0,4,1,0.449999999775,0.449999999775,670.3857400417328,11.173095667362213
nwpu,20,3,0,4,1,0.449999999775,0.449999999775,670.3857400417328,11.173095667362213
nwpu,20,3,0,4,2,0.3999999998,0.3999999998,506.4327278137207,8.440545463562012
nwpu,20,3,0,4,2,0.3999999998,0.3999999998,506.4327278137207,8.440545463562012
nwpu,20,3,0,4,3,0.3999999998,0.3999999998,635.4288351535797,10.590480585892996
nwpu,20,3,0,4,3,0.3999999998,0.3999999998,635.4288351535797,10.590480585892996
nwpu,20,4,0,3,1,0.549999999725,0.49999999975,287.3502895832062,4.789171493053436
nwpu,20,4,0,3,1,0.549999999725,0.49999999975,287.3502895832062,4.789171493053436
nwpu,20,4,0,3,2,0.49999999975,0.34999999982499996,555.4648807048798,9.257748011747996
nwpu,20,4,0,3,2,0.49999999975,0.34999999982499996,555.4648807048798,9.257748011747996
nwpu,20,4,0,3,3,0.49999999975,0.449999999775,393.55832719802856,6.559305453300476
nwpu,20,4,0,3,3,0.49999999975,0.449999999775,393.55832719802856,6.559305453300476
nwpu,20,4,0,4,1,0.34999999982499996,0.34999999982499996,763.2697036266327,12.721161727110545
nwpu,20,4,0,4,1,0.34999999982499996,0.34999999982499996,763.2697036266327,12.721161727110545
nwpu,20,4,0,4,2,0.49999999975,0.49999999975,599.1371755599976,9.985619592666627
nwpu,20,4,0,4,2,0.49999999975,0.49999999975,599.1371755599976,9.985619592666627
nwpu,20,4,0,4,3,0.34999999982499996,0.34999999982499996,456.25555300712585,7.604259216785431
nwpu,20,4,0,4,3,0.34999999982499996,0.34999999982499996,456.25555300712585,7.604259216785431
nwpu,20,5,0,3,1,0.449999999775,0.3999999998,267.5646207332611,4.4594103455543515
nwpu,20,5,0,3,1,0.449999999775,0.3999999998,267.5646207332611,4.4594103455543515
nwpu,20,5,0,3,2,0.49999999975,0.3999999998,249.2011432647705,4.1533523877461755
nwpu,20,5,0,3,2,0.49999999975,0.3999999998,249.2011432647705,4.1533523877461755
nwpu,20,5,0,3,3,0.49999999975,0.49999999975,186.60388922691345,3.1100648204485575
nwpu,20,5,0,3,3,0.49999999975,0.49999999975,186.60388922691345,3.1100648204485575
nwpu,20,5,0,4,1,0.3999999998,0.3999999998,336.9733507633209,5.616222512722016
nwpu,20,5,0,4,1,0.3999999998,0.3999999998,336.9733507633209,5.616222512722016
nwpu,20,5,0,4,2,0.549999999725,0.549999999725,333.8932902812958,5.564888171354929
nwpu,20,5,0,4,2,0.549999999725,0.549999999725,333.8932902812958,5.564888171354929
nwpu,20,5,0,4,3,0.34999999982499996,0.34999999982499996,349.28870487213135,5.821478414535522
nwpu,20,5,0,4,3,0.34999999982499996,0.34999999982499996,349.28870487213135,5.821478414535522
nwpu,20,6,0,3,1,0.449999999775,0.449999999775,252.13419198989868,4.202236533164978
nwpu,20,6,0,3,1,0.449999999775,0.449999999775,252.13419198989868,4.202236533164978
nwpu,20,6,0,3,2,0.449999999775,0.449999999775,228.41251397132874,3.806875232855479
nwpu,20,6,0,3,2,0.449999999775,0.449999999775,228.41251397132874,3.806875232855479
nwpu,20,6,0,3,3,0.3999999998,0.449999999775,246.7946081161499,4.113243468602499
nwpu,20,6,0,3,3,0.3999999998,0.449999999775,246.7946081161499,4.113243468602499
nwpu,20,6,0,4,1,0.34999999982499996,0.34999999982499996,298.6992573738098,4.978320956230164
nwpu,20,6,0,4,1,0.34999999982499996,0.34999999982499996,298.6992573738098,4.978320956230164
nwpu,20,6,0,4,2,0.3999999998,0.3999999998,319.0526907444,5.3175448457400005
nwpu,20,6,0,4,2,0.3999999998,0.3999999998,319.0526907444,5.3175448457400005
nwpu,20,6,0,4,3,0.49999999975,0.49999999975,327.6572496891022,5.460954161485036
nwpu,20,6,0,4,3,0.49999999975,0.49999999975,327.6572496891022,5.460954161485036
nwpu,20,7,0,3,1,0.449999999775,0.49999999975,224.25742602348328,3.7376237670580545
nwpu,20,7,0,3,1,0.449999999775,0.49999999975,224.25742602348328,3.7376237670580545
nwpu,20,7,0,3,2,0.449999999775,0.449999999775,257.78515243530273,4.296419207255045
nwpu,20,7,0,3,2,0.449999999775,0.449999999775,257.78515243530273,4.296419207255045
nwpu,20,7,0,3,3,0.749999999625,0.649999999675,181.29778814315796,3.021629802385966
nwpu,20,7,0,3,3,0.749999999625,0.649999999675,181.29778814315796,3.021629802385966
nwpu,20,7,0,4,1,0.3999999998,0.3999999998,314.64181327819824,5.244030221303304
nwpu,20,7,0,4,1,0.3999999998,0.3999999998,314.64181327819824,5.244030221303304
nwpu,20,7,0,4,2,0.449999999775,0.449999999775,255.64258980751038,4.260709830125173
nwpu,20,7,0,4,2,0.449999999775,0.449999999775,255.64258980751038,4.260709830125173
nwpu,20,7,0,4,3,0.49999999975,0.49999999975,267.84754061698914,4.464125676949819
nwpu,20,7,0,4,3,0.49999999975,0.49999999975,267.84754061698914,4.464125676949819
nwpu,20,8,0,3,1,0.34999999982499996,0.3999999998,180.04759883880615,3.0007933139801026
nwpu,20,8,0,3,1,0.34999999982499996,0.3999999998,180.04759883880615,3.0007933139801026
nwpu,20,8,0,3,2,0.34999999982499996,0.49999999975,220.51128721237183,3.675188120206197
nwpu,20,8,0,3,2,0.34999999982499996,0.49999999975,220.51128721237183,3.675188120206197
